2005080407	79	0	0	-52.084000	20.091000	94998.000000	96.997000
2005080408	80	0	0	-52.286000	20.142000	95002.000000	94.196000
2005080409	81	0	0	-52.460000	20.220000	95050.000000	92.624000
2005080410	82	0	0	-52.693000	20.324000	94994.000000	99.177000
2005080411	83	0	0	-52.925000	20.400000	95034.000000	98.883000
2005080412	84	0	0	-53.157000	20.477000	94993.000000	99.201000
2005080413	85	0	0	-53.391000	20.579000	94963.000000	98.121000
2005080414	86	0	0	-53.653000	20.681000	94992.000000	101.040000
2005080415	87	0	0	-53.916000	20.755000	94921.000000	108.870000
2005080416	88	0	0	-54.091000	20.805000	94794.000000	113.490000
2005080417	89	0	0	-54.298000	20.934000	94749.000000	110.890000
2005080418	90	0	0	-54.505000	21.063000	94684.000000	111.210000
2005080419	91	0	0	-54.740000	21.164000	94640.000000	110.630000
2005080420	92	0	0	-54.948000	21.292000	94542.000000	109.620000
2005080421	93	0	0	-55.156000	21.393000	94523.000000	114.310000
2005080422	94	0	0	-55.392000	21.493000	94472.000000	113.540000
2005080423	95	0	0	-55.630000	21.592000	94469.000000	119.860000
2005080500	96	0	0	-55.838000	21.692000	94567.000000	119.020000
2005080501	97	0	0	-56.107000	21.844000	94598.000000	117.980000
2005080502	98	0	0	-56.462000	21.937000	94691.000000	115.660000
2005080503	99	0	0	-56.756000	21.978000	94698.000000	109.490000
2005080504	100	0	0	-57.022000	22.020000	94623.000000	109.310000
2005080505	101	0	0	-57.229000	22.064000	94554.000000	111.080000
2005080506	102	0	0	-57.410000	22.163000	94542.000000	112.200000
2005080507	103	0	0	-57.652000	22.286000	94485.000000	110.900000
2005080508	104	0	0	-57.890000	22.355000	94483.000000	111.960000
2005080509	105	0	0	-58.129000	22.423000	94566.000000	112.760000
2005080510	106	0	0	-58.281000	22.496000	94614.000000	103.360000
2005080511	107	0	0	-58.522000	22.591000	94707.000000	104.090000
2005080512	108	0	0	-58.732000	22.660000	94745.000000	106.630000
2005080513	109	0	0	-58.945000	22.756000	94724.000000	106.840000
2005080514	110	0	0	-59.126000	22.826000	94641.000000	104.860000
2005080515	111	0	0	-59.312000	22.950000	94546.000000	110.590000
2005080516	112	0	0	-59.555000	23.043000	94509.000000	109.530000
2005080517	113	0	0	-59.771000	23.165000	94266.000000	113.520000
2005080518	114	0	0	-60.012000	23.230000	94077.000000	110.640000
2005080519	115	0	0	-60.166000	23.301000	94015.000000	109.490000
2005080520	116	0	0	-60.317000	23.345000	93888.000000	110.970000
2005080521	117	0	0	-60.471000	23.416000	93760.000000	111.990000
2005080522	118	0	0	-60.655000	23.484000	93513.000000	121.660000
2005080523	119	0	0	-60.779000	23.557000	93676.000000	108.780000
2005080600	120	0	0	-60.934000	23.627000	93669.000000	112.320000
2005080601	121	0	0	-61.088000	23.697000	93673.000000	108.450000
2005080602	122	0	0	-61.218000	23.823000	93718.000000	113.580000
2005080603	123	0	0	-61.408000	23.944000	93609.000000	113.320000
2005080604	124	0	0	-61.592000	24.012000	93639.000000	110.120000
2005080605	125	0	0	-61.777000	24.079000	93606.000000	107.940000
2005080606	126	0	0	-61.903000	24.150000	93655.000000	107.120000
2005080607	127	0	0	-62.032000	24.249000	93562.000000	109.300000
2005080608	128	0	0	-62.190000	24.345000	93562.000000	109.090000
2005080609	129	0	0	-62.317000	24.416000	93599.000000	111.160000
2005080610	130	0	0	-62.473000	24.485000	93565.000000	109.600000
2005080611	131	0	0	-62.568000	24.531000	93566.000000	102.070000
2005080612	132	0	0	-62.632000	24.580000	93643.000000	101.400000
2005080613	133	0	0	-62.673000	24.685000	93582.000000	114.300000
2005080614	134	0	0	-62.776000	24.813000	93498.000000	121.370000
2005080615	135	0	0	-62.879000	24.940000	93324.000000	118.780000
2005080616	136	0	0	-63.012000	25.064000	93261.000000	110.550000
2005080617	137	0	0	-63.137000	25.108000	93184.000000	104.460000
2005080618	138	0	0	-63.205000	25.184000	92968.000000	102.810000
2005080619	139	0	0	-63.238000	25.208000	92847.000000	106.530000
2005080620	140	0	0	-63.277000	25.286000	92778.000000	105.070000
2005080621	141	0	0	-63.253000	25.343000	92572.000000	108.210000
2005080622	142	0	0	-63.291000	25.421000	92375.000000	121.900000
2005080623	143	0	0	-63.306000	25.556000	92227.000000	114.910000
2005080700	144	0	0	-63.318000	25.664000	92176.000000	110.850000
2005080701	145	0	0	-63.395000	25.820000	92186.000000	114.190000
2005080702	146	0	0	-63.500000	25.947000	92180.000000	114.100000
2005080703	147	0	0	-63.665000	26.068000	92284.000000	117.380000
2005080704	148	0	0	-63.797000	26.165000	92392.000000	118.140000
2005080705	149	0	0	-63.926000	26.235000	92447.000000	108.940000
2005080706	150	0	0	-64.025000	26.307000	92532.000000	103.220000
2005080707	151	0	0	-64.092000	26.356000	92633.000000	100.250000
2005080708	152	0	0	-64.167000	26.485000	92612.000000	101.770000
2005080709	153	0	0	-64.234000	26.533000	92686.000000	104.300000
2005080710	154	0	0	-64.280000	26.665000	92726.000000	97.185000
2005080711	155	0	0	-64.346000	26.713000	92703.000000	102.410000
2005080712	156	0	0	-64.483000	26.836000	92656.000000	102.150000
2005080713	157	0	0	-64.523000	26.914000	92582.000000	100.140000
2005080714	158	0	0	-64.599000	27.043000	92639.000000	102.080000
2005080715	159	0	0	-64.643000	27.147000	92673.000000	102.460000
2005080716	160	0	0	-64.783000	27.297000	92622.000000	103.190000
2005080717	161	0	0	-64.861000	27.426000	92451.000000	102.210000
2005080718	162	0	0	-64.934000	27.528000	92278.000000	101.470000
2005080719	163	0	0	-64.981000	27.659000	92325.000000	96.817000
2005080720	164	0	0	-65.025000	27.764000	92347.000000	98.155000
2005080721	165	0	0	-65.045000	27.925000	92329.000000	106.020000
2005080722	166	0	0	-65.096000	28.083000	92335.000000	105.920000
2005080723	167	0	0	-65.174000	28.212000	92390.000000	106.100000
2005080800	168	0	0	-65.222000	28.343000	92356.000000	105.410000
2005080801	169	0	0	-65.330000	28.468000	92431.000000	100.260000
2005080802	170	0	0	-65.382000	28.626000	92485.000000	101.450000
2005080803	171	0	0	-65.491000	28.752000	92517.000000	101.910000
2005080804	172	0	0	-65.539000	28.883000	92590.000000	100.040000
2005080805	173	0	0	-65.584000	28.987000	92600.000000	98.107000
2005080806	174	0	0	-65.629000	29.091000	92600.000000	93.588000
2005080807	175	0	0	-65.588000	29.258000	92671.000000	92.413000
2005080808	176	0	0	-65.548000	29.426000	92814.000000	96.319000
2005080809	177	0	0	-65.549000	29.670000	92863.000000	100.870000
2005080810	178	0	0	-65.574000	29.858000	92974.000000	100.010000
2005080811	179	0	0	-65.661000	30.039000	93026.000000	105.620000
2005080812	180	0	0	-65.713000	30.197000	93057.000000	101.930000
2005080813	181	0	0	-65.793000	30.324000	93137.000000	104.480000
2005080814	182	0	0	-65.776000	30.435000	93148.000000	96.177000
2005080815	183	0	0	-65.794000	30.569000	93273.000000	93.110000
2005080816	184	0	0	-65.750000	30.709000	93357.000000	90.784000
2005080817	185	0	0	-65.744000	30.899000	93344.000000	89.424000
2005080818	186	0	0	-65.696000	31.012000	93373.000000	90.973000
2005080819	187	0	0	-65.624000	31.182000	93390.000000	86.125000
2005080820	188	0	0	-65.482000	31.304000	93464.000000	92.580000
2005080821	189	0	0	-65.385000	31.530000	93570.000000	91.052000
2005080822	190	0	0	-65.313000	31.700000	93596.000000	89.551000
2005080823	191	0	0	-65.212000	31.899000	93713.000000	87.627000
2005080900	192	0	0	-65.135000	32.041000	93830.000000	84.610000
2005080901	193	0	0	-65.005000	32.269000	93953.000000	85.932000
2005080902	194	0	0	-64.935000	32.465000	94057.000000	88.728000
2005080903	195	0	0	-64.836000	32.690000	94100.000000	89.894000
2005080904	196	0	0	-64.832000	32.906000	94183.000000	86.410000
2005080905	197	0	0	-64.725000	33.078000	94280.000000	81.931000
2005080906	198	0	0	-64.597000	33.332000	94311.000000	84.137000
2005080907	199	0	0	-64.461000	33.533000	94422.000000	85.875000
2005080908	200	0	0	-64.329000	33.760000	94461.000000	85.815000
2005080909	201	0	0	-64.263000	34.007000	94446.000000	80.427000
2005080910	202	0	0	-64.155000	34.178000	94478.000000	84.700000
2005080911	203	0	0	-64.046000	34.348000	94549.000000	83.340000
2005080912	204	0	0	-63.934000	34.492000	94602.000000	86.180000
2005080913	205	0	0	-63.796000	34.691000	94668.000000	83.517000
2005080914	206	0	0	-63.679000	34.808000	94666.000000	83.121000
2005080915	207	0	0	-63.466000	34.933000	94674.000000	86.474000
2005080916	208	0	0	-63.258000	35.110000	94695.000000	86.852000
2005080917	209	0	0	-63.047000	35.261000	94620.000000	89.863000
2005080918	210	0	0	-62.871000	35.435000	94606.000000	87.020000
2005080919	211	0	0	-62.587000	35.537000	94589.000000	87.482000
2005080920	212	0	0	-62.279000	35.720000	94567.000000	91.771000
2005080921	213	0	0	-62.003000	35.900000	94510.000000	92.550000
2005080922	214	0	0	-61.726000	36.079000	94541.000000	90.196000
2005080923	215	0	0	-61.352000	36.291000	94598.000000	85.445000
2005081000	216	0	0	-61.048000	36.551000	94674.000000	91.307000
2005081001	217	0	0	-60.844000	36.830000	94685.000000	83.983000
2005081002	218	0	0	-60.667000	37.053000	94722.000000	80.570000
2005081003	219	0	0	-60.453000	37.252000	94723.000000	78.412000
2005081004	220	0	0	-60.239000	37.451000	94800.000000	78.629000
2005081005	221	0	0	-60.024000	37.649000	94765.000000	82.479000
2005081006	222	0	0	-59.736000	37.797000	94812.000000	79.832000
2005081007	223	0	0	-59.451000	37.972000	94855.000000	78.504000
2005081008	224	0	0	-59.199000	38.170000	94868.000000	80.014000
2005081009	225	0	0	-58.941000	38.289000	94889.000000	82.321000
2005081010	226	0	0	-58.680000	38.382000	94939.000000	83.865000
2005081011	227	0	0	-58.351000	38.477000	94983.000000	83.791000
2005081012	228	0	0	-57.988000	38.573000	94994.000000	88.291000
2005081013	229	0	0	-57.630000	38.747000	95047.000000	87.903000
2005081014	230	0	0	-57.273000	38.946000	95090.000000	96.502000
2005081015	231	0	0	-56.983000	39.168000	95072.000000	95.073000
2005081016	232	0	0	-56.727000	39.387000	95094.000000	84.230000
2005081017	233	0	0	-56.501000	39.579000	95074.000000	85.584000
2005081018	234	0	0	-56.276000	39.797000	95105.000000	82.661000
2005081019	235	0	0	-56.117000	39.985000	95150.000000	82.988000
2005081020	236	0	0	-55.954000	40.121000	95162.000000	81.388000
2005081021	237	0	0	-55.754000	40.206000	95238.000000	79.828000
2005081022	238	0	0	-55.485000	40.293000	95291.000000	81.762000
2005081023	239	0	0	-55.216000	40.379000	95401.000000	76.060000
2005081100	240	0	0	-54.914000	40.492000	95473.000000	77.921000
